,index,interval,Power (W),temperature,radiation_surface,cloud_cover,month,hour_day,available
18685,18685,2019-07-14 15:15:00,8028.000000000001,21.88,275.434,0.757,7,15,1.0
18686,18686,2019-07-14 15:30:00,8028.000000000001,21.88,275.434,0.757,7,15,1.0
18687,18687,2019-07-14 15:45:00,8028.000000000001,21.88,275.434,0.757,7,15,1.0
18688,18688,2019-07-14 16:00:00,5472.0,21.494,202.445,0.682,7,16,1.0
18689,18689,2019-07-14 16:15:00,5472.0,21.494,202.445,0.682,7,16,1.0
18690,18690,2019-07-14 16:30:00,5472.0,21.494,202.445,0.682,7,16,1.0
18691,18691,2019-07-14 16:45:00,5472.0,21.494,202.445,0.682,7,16,1.0
18692,18692,2019-07-14 17:00:00,2592.0,20.817,114.679,0.546,7,17,1.0
18693,18693,2019-07-14 17:15:00,2592.0,20.817,114.679,0.546,7,17,1.0
18694,18694,2019-07-14 17:30:00,2592.0,20.817,114.679,0.546,7,17,1.0
18695,18695,2019-07-14 17:45:00,2592.0,20.817,114.679,0.546,7,17,1.0
18696,18696,2019-07-14 18:00:00,628.0,19.49,37.045,0.418,7,18,1.0
18697,18697,2019-07-14 18:15:00,628.0,19.49,37.045,0.418,7,18,1.0
18698,18698,2019-07-14 18:30:00,628.0,19.49,37.045,0.418,7,18,1.0
18699,18699,2019-07-14 18:45:00,628.0,19.49,37.045,0.418,7,18,1.0
18700,18700,2019-07-14 19:00:00,0.0,17.824,0.535,0.376,7,19,0.0
18701,18701,2019-07-14 19:15:00,0.0,17.824,0.535,0.376,7,19,0.0
18702,18702,2019-07-14 19:30:00,0.0,17.824,0.535,0.376,7,19,0.0
18703,18703,2019-07-14 19:45:00,0.0,17.824,0.535,0.376,7,19,0.0
18704,18704,2019-07-14 20:00:00,0.0,17.144,0.0,0.353,7,20,0.0
18705,18705,2019-07-14 20:15:00,0.0,17.144,0.0,0.353,7,20,0.0
18706,18706,2019-07-14 20:30:00,0.0,17.144,0.0,0.353,7,20,0.0
18707,18707,2019-07-14 20:45:00,0.0,17.144,0.0,0.353,7,20,0.0
18708,18708,2019-07-14 21:00:00,0.0,16.471,0.0,0.382,7,21,0.0
18709,18709,2019-07-14 21:15:00,0.0,16.471,0.0,0.382,7,21,0.0
18710,18710,2019-07-14 21:30:00,0.0,16.471,0.0,0.382,7,21,0.0
18711,18711,2019-07-14 21:45:00,0.0,16.471,0.0,0.382,7,21,0.0
18712,18712,2019-07-14 22:00:00,0.0,15.953,0.0,0.467,7,22,0.0
18713,18713,2019-07-14 22:15:00,0.0,15.953,0.0,0.467,7,22,0.0
18714,18714,2019-07-14 22:30:00,0.0,15.953,0.0,0.467,7,22,0.0
18715,18715,2019-07-14 22:45:00,0.0,15.953,0.0,0.467,7,22,0.0
18716,18716,2019-07-14 23:00:00,0.0,15.565,0.0,0.697,7,23,0.0
18717,18717,2019-07-14 23:15:00,0.0,15.565,0.0,0.697,7,23,0.0
18718,18718,2019-07-14 23:30:00,0.0,15.565,0.0,0.697,7,23,0.0
18719,18719,2019-07-14 23:45:00,0.0,15.565,0.0,0.697,7,23,0.0
18720,18720,2019-07-15 00:00:00,0.0,15.184,0.0,0.813,7,0,0.0
18721,18721,2019-07-15 00:15:00,0.0,15.184,0.0,0.813,7,0,0.0
18722,18722,2019-07-15 00:30:00,0.0,15.184,0.0,0.813,7,0,0.0
18723,18723,2019-07-15 00:45:00,0.0,15.184,0.0,0.813,7,0,0.0
18724,18724,2019-07-15 01:00:00,0.0,14.804,0.0,0.811,7,1,0.0
18725,18725,2019-07-15 01:15:00,0.0,14.804,0.0,0.811,7,1,0.0
18726,18726,2019-07-15 01:30:00,0.0,14.804,0.0,0.811,7,1,0.0
18727,18727,2019-07-15 01:45:00,0.0,14.804,0.0,0.811,7,1,0.0
18728,18728,2019-07-15 02:00:00,0.0,14.38,0.001,0.73,7,2,0.0
18729,18729,2019-07-15 02:15:00,0.0,14.38,0.001,0.73,7,2,0.0
18730,18730,2019-07-15 02:30:00,0.0,14.38,0.001,0.73,7,2,0.0
18731,18731,2019-07-15 02:45:00,0.0,14.38,0.001,0.73,7,2,0.0
18732,18732,2019-07-15 03:00:00,228.0,14.121,18.875,0.582,7,3,1.0
18733,18733,2019-07-15 03:15:00,228.0,14.121,18.875,0.582,7,3,1.0
18734,18734,2019-07-15 03:30:00,228.0,14.121,18.875,0.582,7,3,1.0
18735,18735,2019-07-15 03:45:00,228.0,14.121,18.875,0.582,7,3,1.0
18736,18736,2019-07-15 04:00:00,1908.0,14.536,87.694,0.555,7,4,1.0
18737,18737,2019-07-15 04:15:00,1908.0,14.536,87.694,0.555,7,4,1.0
18738,18738,2019-07-15 04:30:00,1908.0,14.536,87.694,0.555,7,4,1.0
18739,18739,2019-07-15 04:45:00,1908.0,14.536,87.694,0.555,7,4,1.0
18740,18740,2019-07-15 05:00:00,4516.0,15.345,171.042,0.56,7,5,1.0
18741,18741,2019-07-15 05:15:00,4516.0,15.345,171.042,0.56,7,5,1.0
18742,18742,2019-07-15 05:30:00,4516.0,15.345,171.042,0.56,7,5,1.0
18743,18743,2019-07-15 05:45:00,4516.0,15.345,171.042,0.56,7,5,1.0
18744,18744,2019-07-15 06:00:00,7824.0,16.316,266.725,0.664,7,6,1.0
18745,18745,2019-07-15 06:15:00,7824.0,16.316,266.725,0.664,7,6,1.0
18746,18746,2019-07-15 06:30:00,7824.0,16.316,266.725,0.664,7,6,1.0
18747,18747,2019-07-15 06:45:00,7824.0,16.316,266.725,0.664,7,6,1.0
18748,18748,2019-07-15 07:00:00,7248.0,16.821,242.194,0.843,7,7,1.0
18749,18749,2019-07-15 07:15:00,7248.0,16.821,242.194,0.843,7,7,1.0
18750,18750,2019-07-15 07:30:00,7248.0,16.821,242.194,0.843,7,7,1.0
18751,18751,2019-07-15 07:45:00,7248.0,16.821,242.194,0.843,7,7,1.0
18752,18752,2019-07-15 08:00:00,8696.0,17.234,285.027,0.654,7,8,1.0
18753,18753,2019-07-15 08:15:00,8696.0,17.234,285.027,0.654,7,8,1.0
18754,18754,2019-07-15 08:30:00,8696.0,17.234,285.027,0.654,7,8,1.0
18755,18755,2019-07-15 08:45:00,8696.0,17.234,285.027,0.654,7,8,1.0
18756,18756,2019-07-15 09:00:00,17064.0,18.472,527.2,0.258,7,9,1.0
18757,18757,2019-07-15 09:15:00,17064.0,18.472,527.2,0.258,7,9,1.0
18758,18758,2019-07-15 09:30:00,17064.0,18.472,527.2,0.258,7,9,1.0
18759,18759,2019-07-15 09:45:00,17064.0,18.472,527.2,0.258,7,9,1.0
18760,18760,2019-07-15 10:00:00,26528.0,20.302,792.725,0.081,7,10,1.0
18761,18761,2019-07-15 10:15:00,26528.0,20.302,792.725,0.081,7,10,1.0
18762,18762,2019-07-15 10:30:00,26528.0,20.302,792.725,0.081,7,10,1.0
18763,18763,2019-07-15 10:45:00,26528.0,20.302,792.725,0.081,7,10,1.0
18764,18764,2019-07-15 11:00:00,28024.0,21.646,840.156,0.019,7,11,1.0
18765,18765,2019-07-15 11:15:00,28024.0,21.646,840.156,0.019,7,11,1.0
18766,18766,2019-07-15 11:30:00,28024.0,21.646,840.156,0.019,7,11,1.0
18767,18767,2019-07-15 11:45:00,28024.0,21.646,840.156,0.019,7,11,1.0
18768,18768,2019-07-15 12:00:00,27436.0,22.6,828.969,0.014,7,12,1.0
18769,18769,2019-07-15 12:15:00,27436.0,22.6,828.969,0.014,7,12,1.0
18770,18770,2019-07-15 12:30:00,27436.0,22.6,828.969,0.014,7,12,1.0
18771,18771,2019-07-15 12:45:00,27436.0,22.6,828.969,0.014,7,12,1.0
18772,18772,2019-07-15 13:00:00,24376.0,22.986,744.115,0.05,7,13,1.0
18773,18773,2019-07-15 13:15:00,24376.0,22.986,744.115,0.05,7,13,1.0
18774,18774,2019-07-15 13:30:00,24376.0,22.986,744.115,0.05,7,13,1.0
18775,18775,2019-07-15 13:45:00,24376.0,22.986,744.115,0.05,7,13,1.0
18776,18776,2019-07-15 14:00:00,20088.0,22.968,631.389,0.447,7,14,1.0
18777,18777,2019-07-15 14:15:00,20088.0,22.968,631.389,0.447,7,14,1.0
18778,18778,2019-07-15 14:30:00,20088.0,22.968,631.389,0.447,7,14,1.0
18779,18779,2019-07-15 14:45:00,20088.0,22.968,631.389,0.447,7,14,1.0
18780,18780,2019-07-15 15:00:00,14272.0,22.513,483.702,0.863,7,15,1.0
18781,18781,2019-07-15 15:15:00,14272.0,22.513,483.702,0.863,7,15,1.0
18782,18782,2019-07-15 15:30:00,14272.0,22.513,483.702,0.863,7,15,1.0
18783,18783,2019-07-15 15:45:00,14272.0,22.513,483.702,0.863,7,15,1.0
18784,18784,2019-07-15 16:00:00,7672.0,21.492,306.932,0.95,7,16,1.0
18785,18785,2019-07-15 16:15:00,7672.0,21.492,306.932,0.95,7,16,1.0
18786,18786,2019-07-15 16:30:00,7672.0,21.492,306.932,0.95,7,16,1.0
18787,18787,2019-07-15 16:45:00,7672.0,21.492,306.932,0.95,7,16,1.0
18788,18788,2019-07-15 17:00:00,2800.0,20.011,138.977,0.949,7,17,1.0
18789,18789,2019-07-15 17:15:00,2800.0,20.011,138.977,0.949,7,17,1.0
18790,18790,2019-07-15 17:30:00,2800.0,20.011,138.977,0.949,7,17,1.0
18791,18791,2019-07-15 17:45:00,2800.0,20.011,138.977,0.949,7,17,1.0
18792,18792,2019-07-15 18:00:00,636.0,18.355,38.232,0.899,7,18,1.0
18793,18793,2019-07-15 18:15:00,636.0,18.355,38.232,0.899,7,18,1.0
18794,18794,2019-07-15 18:30:00,636.0,18.355,38.232,0.899,7,18,1.0
18795,18795,2019-07-15 18:45:00,636.0,18.355,38.232,0.899,7,18,1.0
18796,18796,2019-07-15 19:00:00,0.0,16.621,0.537,0.738,7,19,0.0
18797,18797,2019-07-15 19:15:00,0.0,16.621,0.537,0.738,7,19,0.0
18798,18798,2019-07-15 19:30:00,0.0,16.621,0.537,0.738,7,19,0.0
18799,18799,2019-07-15 19:45:00,0.0,16.621,0.537,0.738,7,19,0.0
18800,18800,2019-07-15 20:00:00,0.0,15.677,0.0,0.581,7,20,0.0
18801,18801,2019-07-15 20:15:00,0.0,15.677,0.0,0.581,7,20,0.0
18802,18802,2019-07-15 20:30:00,0.0,15.677,0.0,0.581,7,20,0.0
18803,18803,2019-07-15 20:45:00,0.0,15.677,0.0,0.581,7,20,0.0
18804,18804,2019-07-15 21:00:00,0.0,15.039,0.0,0.677,7,21,0.0
18805,18805,2019-07-15 21:15:00,0.0,15.039,0.0,0.677,7,21,0.0
18806,18806,2019-07-15 21:30:00,0.0,15.039,0.0,0.677,7,21,0.0
18807,18807,2019-07-15 21:45:00,0.0,15.039,0.0,0.677,7,21,0.0
18808,18808,2019-07-15 22:00:00,0.0,14.827,0.0,0.825,7,22,0.0
18809,18809,2019-07-15 22:15:00,0.0,14.827,0.0,0.825,7,22,0.0
18810,18810,2019-07-15 22:30:00,0.0,14.827,0.0,0.825,7,22,0.0
18811,18811,2019-07-15 22:45:00,0.0,14.827,0.0,0.825,7,22,0.0
18812,18812,2019-07-15 23:00:00,0.0,14.637,0.0,0.926,7,23,0.0
18813,18813,2019-07-15 23:15:00,0.0,14.637,0.0,0.926,7,23,0.0
18814,18814,2019-07-15 23:30:00,0.0,14.637,0.0,0.926,7,23,0.0
18815,18815,2019-07-15 23:45:00,0.0,14.637,0.0,0.926,7,23,0.0
18816,18816,2019-07-16 00:00:00,0.0,14.369,0.0,0.979,7,0,0.0
18817,18817,2019-07-16 00:15:00,0.0,14.369,0.0,0.979,7,0,0.0
18818,18818,2019-07-16 00:30:00,0.0,14.369,0.0,0.979,7,0,0.0
18819,18819,2019-07-16 00:45:00,0.0,14.369,0.0,0.979,7,0,0.0
18820,18820,2019-07-16 01:00:00,0.0,14.156,0.0,0.99,7,1,0.0
18821,18821,2019-07-16 01:15:00,0.0,14.156,0.0,0.99,7,1,0.0
18822,18822,2019-07-16 01:30:00,0.0,14.156,0.0,0.99,7,1,0.0
18823,18823,2019-07-16 01:45:00,0.0,14.156,0.0,0.99,7,1,0.0
18824,18824,2019-07-16 02:00:00,0.0,13.939,0.0,0.987,7,2,0.0
18825,18825,2019-07-16 02:15:00,0.0,13.939,0.0,0.987,7,2,0.0
18826,18826,2019-07-16 02:30:00,0.0,13.939,0.0,0.987,7,2,0.0
18827,18827,2019-07-16 02:45:00,0.0,13.939,0.0,0.987,7,2,0.0
18828,18828,2019-07-16 03:00:00,36.0,13.721,8.408,0.972,7,3,1.0
18829,18829,2019-07-16 03:15:00,36.0,13.721,8.408,0.972,7,3,1.0
18830,18830,2019-07-16 03:30:00,36.0,13.721,8.408,0.972,7,3,1.0
18831,18831,2019-07-16 03:45:00,36.0,13.721,8.408,0.972,7,3,1.0
18832,18832,2019-07-16 04:00:00,692.0,13.689,36.214,0.952,7,4,1.0
18833,18833,2019-07-16 04:15:00,692.0,13.689,36.214,0.952,7,4,1.0
18834,18834,2019-07-16 04:30:00,692.0,13.689,36.214,0.952,7,4,1.0
18835,18835,2019-07-16 04:45:00,692.0,13.689,36.214,0.952,7,4,1.0
18836,18836,2019-07-16 05:00:00,1836.0,13.961,74.497,0.941,7,5,1.0
18837,18837,2019-07-16 05:15:00,1836.0,13.961,74.497,0.941,7,5,1.0
18838,18838,2019-07-16 05:30:00,1836.0,13.961,74.497,0.941,7,5,1.0
18839,18839,2019-07-16 05:45:00,1836.0,13.961,74.497,0.941,7,5,1.0
18840,18840,2019-07-16 06:00:00,3860.0,14.651,137.843,0.878,7,6,1.0
18841,18841,2019-07-16 06:15:00,3860.0,14.651,137.843,0.878,7,6,1.0
18842,18842,2019-07-16 06:30:00,3860.0,14.651,137.843,0.878,7,6,1.0
18843,18843,2019-07-16 06:45:00,3860.0,14.651,137.843,0.878,7,6,1.0
18844,18844,2019-07-16 07:00:00,8712.0,16.054,286.701,0.798,7,7,1.0
18845,18845,2019-07-16 07:15:00,8712.0,16.054,286.701,0.798,7,7,1.0
18846,18846,2019-07-16 07:30:00,8712.0,16.054,286.701,0.798,7,7,1.0
18847,18847,2019-07-16 07:45:00,8712.0,16.054,286.701,0.798,7,7,1.0
18848,18848,2019-07-16 08:00:00,11108.0,17.335,358.218,0.553,7,8,1.0
18849,18849,2019-07-16 08:15:00,11108.0,17.335,358.218,0.553,7,8,1.0
18850,18850,2019-07-16 08:30:00,11108.0,17.335,358.218,0.553,7,8,1.0
18851,18851,2019-07-16 08:45:00,11108.0,17.335,358.218,0.553,7,8,1.0
18852,18852,2019-07-16 09:00:00,18728.0,19.17,579.614,0.3,7,9,1.0
18853,18853,2019-07-16 09:15:00,18728.0,19.17,579.614,0.3,7,9,1.0
18854,18854,2019-07-16 09:30:00,18728.0,19.17,579.614,0.3,7,9,1.0
18855,18855,2019-07-16 09:45:00,18728.0,19.17,579.614,0.3,7,9,1.0
18856,18856,2019-07-16 10:00:00,22240.0,20.804,677.929,0.207,7,10,1.0
18857,18857,2019-07-16 10:15:00,22240.0,20.804,677.929,0.207,7,10,1.0
18858,18858,2019-07-16 10:30:00,22240.0,20.804,677.929,0.207,7,10,1.0
18859,18859,2019-07-16 10:45:00,22240.0,20.804,677.929,0.207,7,10,1.0
18860,18860,2019-07-16 11:00:00,24496.0,22.256,745.546,0.26,7,11,1.0
18861,18861,2019-07-16 11:15:00,24496.0,22.256,745.546,0.26,7,11,1.0
18862,18862,2019-07-16 11:30:00,24496.0,22.256,745.546,0.26,7,11,1.0
18863,18863,2019-07-16 11:45:00,24496.0,22.256,745.546,0.26,7,11,1.0
18864,18864,2019-07-16 12:00:00,20800.0,22.909,644.974,0.396,7,12,1.0
18865,18865,2019-07-16 12:15:00,20800.0,22.909,644.974,0.396,7,12,1.0
18866,18866,2019-07-16 12:30:00,20800.0,22.909,644.974,0.396,7,12,1.0
18867,18867,2019-07-16 12:45:00,20800.0,22.909,644.974,0.396,7,12,1.0
18868,18868,2019-07-16 13:00:00,12836.0,22.469,418.011,0.693,7,13,1.0
18869,18869,2019-07-16 13:15:00,12836.0,22.469,418.011,0.693,7,13,1.0
18870,18870,2019-07-16 13:30:00,12836.0,22.469,418.011,0.693,7,13,1.0
18871,18871,2019-07-16 13:45:00,12836.0,22.469,418.011,0.693,7,13,1.0
18872,18872,2019-07-16 14:00:00,7644.0,21.616,259.449,0.725,7,14,1.0
18873,18873,2019-07-16 14:15:00,7644.0,21.616,259.449,0.725,7,14,1.0
18874,18874,2019-07-16 14:30:00,7644.0,21.616,259.449,0.725,7,14,1.0
18875,18875,2019-07-16 14:45:00,7644.0,21.616,259.449,0.725,7,14,1.0
18876,18876,2019-07-16 15:00:00,6356.0,21.389,220.924,0.672,7,15,1.0
18877,18877,2019-07-16 15:15:00,6356.0,21.389,220.924,0.672,7,15,1.0
18878,18878,2019-07-16 15:30:00,6356.0,21.389,220.924,0.672,7,15,1.0
18879,18879,2019-07-16 15:45:00,6356.0,21.389,220.924,0.672,7,15,1.0
18880,18880,2019-07-16 16:00:00,5652.0,21.659,208.491,0.419,7,16,1.0
18881,18881,2019-07-16 16:15:00,5652.0,21.659,208.491,0.419,7,16,1.0
18882,18882,2019-07-16 16:30:00,5652.0,21.659,208.491,0.419,7,16,1.0
18883,18883,2019-07-16 16:45:00,5652.0,21.659,208.491,0.419,7,16,1.0
18884,18884,2019-07-16 17:00:00,2952.0,21.423,139.097,0.376,7,17,1.0
18885,18885,2019-07-16 17:15:00,2952.0,21.423,139.097,0.376,7,17,1.0
18886,18886,2019-07-16 17:30:00,2952.0,21.423,139.097,0.376,7,17,1.0
18887,18887,2019-07-16 17:45:00,2952.0,21.423,139.097,0.376,7,17,1.0
18888,18888,2019-07-16 18:00:00,720.0,20.062,42.782,0.315,7,18,1.0
18889,18889,2019-07-16 18:15:00,720.0,20.062,42.782,0.315,7,18,1.0
18890,18890,2019-07-16 18:30:00,720.0,20.062,42.782,0.315,7,18,1.0
18891,18891,2019-07-16 18:45:00,720.0,20.062,42.782,0.315,7,18,1.0
18892,18892,2019-07-16 19:00:00,0.0,17.568,0.477,0.293,7,19,0.0
18893,18893,2019-07-16 19:15:00,0.0,17.568,0.477,0.293,7,19,0.0
18894,18894,2019-07-16 19:30:00,0.0,17.568,0.477,0.293,7,19,0.0
18895,18895,2019-07-16 19:45:00,0.0,17.568,0.477,0.293,7,19,0.0
18896,18896,2019-07-16 20:00:00,0.0,16.399,0.0,0.141,7,20,0.0
18897,18897,2019-07-16 20:15:00,0.0,16.399,0.0,0.141,7,20,0.0
18898,18898,2019-07-16 20:30:00,0.0,16.399,0.0,0.141,7,20,0.0
18899,18899,2019-07-16 20:45:00,0.0,16.399,0.0,0.141,7,20,0.0
18900,18900,2019-07-16 21:00:00,0.0,15.404,0.0,0.102,7,21,0.0
18901,18901,2019-07-16 21:15:00,0.0,15.404,0.0,0.102,7,21,0.0
18902,18902,2019-07-16 21:30:00,0.0,15.404,0.0,0.102,7,21,0.0
18903,18903,2019-07-16 21:45:00,0.0,15.404,0.0,0.102,7,21,0.0
18904,18904,2019-07-16 22:00:00,0.0,14.519,0.0,0.134,7,22,0.0
18905,18905,2019-07-16 22:15:00,0.0,14.519,0.0,0.134,7,22,0.0
18906,18906,2019-07-16 22:30:00,0.0,14.519,0.0,0.134,7,22,0.0
18907,18907,2019-07-16 22:45:00,0.0,14.519,0.0,0.134,7,22,0.0
18908,18908,2019-07-16 23:00:00,0.0,13.654,0.0,0.026,7,23,0.0
18909,18909,2019-07-16 23:15:00,0.0,13.654,0.0,0.026,7,23,0.0
18910,18910,2019-07-16 23:30:00,0.0,13.654,0.0,0.026,7,23,0.0
18911,18911,2019-07-16 23:45:00,0.0,13.654,0.0,0.026,7,23,0.0
18912,18912,2019-07-17 00:00:00,0.0,12.823,0.0,0.016,7,0,0.0
18913,18913,2019-07-17 00:15:00,0.0,12.823,0.0,0.016,7,0,0.0
18914,18914,2019-07-17 00:30:00,0.0,12.823,0.0,0.016,7,0,0.0
18915,18915,2019-07-17 00:45:00,0.0,12.823,0.0,0.016,7,0,0.0
18916,18916,2019-07-17 01:00:00,0.0,12.07,0.0,0.232,7,1,0.0
18917,18917,2019-07-17 01:15:00,0.0,12.07,0.0,0.232,7,1,0.0
18918,18918,2019-07-17 01:30:00,0.0,12.07,0.0,0.232,7,1,0.0
18919,18919,2019-07-17 01:45:00,0.0,12.07,0.0,0.232,7,1,0.0
18920,18920,2019-07-17 02:00:00,0.0,11.525,0.0,0.486,7,2,0.0
18921,18921,2019-07-17 02:15:00,0.0,11.525,0.0,0.486,7,2,0.0
18922,18922,2019-07-17 02:30:00,0.0,11.525,0.0,0.486,7,2,0.0
18923,18923,2019-07-17 02:45:00,0.0,11.525,0.0,0.486,7,2,0.0
18924,18924,2019-07-17 03:00:00,336.0,11.457,29.815,0.391,7,3,1.0
18925,18925,2019-07-17 03:15:00,336.0,11.457,29.815,0.391,7,3,1.0
18926,18926,2019-07-17 03:30:00,336.0,11.457,29.815,0.391,7,3,1.0
18927,18927,2019-07-17 03:45:00,336.0,11.457,29.815,0.391,7,3,1.0
18928,18928,2019-07-17 04:00:00,1656.0,12.588,143.209,0.076,7,4,1.0
18929,18929,2019-07-17 04:15:00,1656.0,12.588,143.209,0.076,7,4,1.0
18930,18930,2019-07-17 04:30:00,1656.0,12.588,143.209,0.076,7,4,1.0
18931,18931,2019-07-17 04:45:00,1656.0,12.588,143.209,0.076,7,4,1.0
18932,18932,2019-07-17 05:00:00,6148.0,14.759,295.546,0.025,7,5,1.0
18933,18933,2019-07-17 05:15:00,6148.0,14.759,295.546,0.025,7,5,1.0
18934,18934,2019-07-17 05:30:00,6148.0,14.759,295.546,0.025,7,5,1.0
18935,18935,2019-07-17 05:45:00,6148.0,14.759,295.546,0.025,7,5,1.0
18936,18936,2019-07-17 06:00:00,12924.0,17.019,453.725,0.022,7,6,1.0
18937,18937,2019-07-17 06:15:00,12924.0,17.019,453.725,0.022,7,6,1.0
18938,18938,2019-07-17 06:30:00,12924.0,17.019,453.725,0.022,7,6,1.0
18939,18939,2019-07-17 06:45:00,12924.0,17.019,453.725,0.022,7,6,1.0
18940,18940,2019-07-17 07:00:00,19080.0,19.226,600.779,0.029,7,7,1.0
18941,18941,2019-07-17 07:15:00,19080.0,19.226,600.779,0.029,7,7,1.0
18942,18942,2019-07-17 07:30:00,19080.0,19.226,600.779,0.029,7,7,1.0
18943,18943,2019-07-17 07:45:00,19080.0,19.226,600.779,0.029,7,7,1.0
18944,18944,2019-07-17 08:00:00,23836.0,21.169,724.354,0.156,7,8,1.0
18945,18945,2019-07-17 08:15:00,23836.0,21.169,724.354,0.156,7,8,1.0
18946,18946,2019-07-17 08:30:00,23836.0,21.169,724.354,0.156,7,8,1.0
18947,18947,2019-07-17 08:45:00,23836.0,21.169,724.354,0.156,7,8,1.0
18948,18948,2019-07-17 09:00:00,26748.0,22.731,805.979,0.587,7,9,1.0
18949,18949,2019-07-17 09:15:00,26748.0,22.731,805.979,0.587,7,9,1.0
18950,18950,2019-07-17 09:30:00,26748.0,22.731,805.979,0.587,7,9,1.0
18951,18951,2019-07-17 09:45:00,26748.0,22.731,805.979,0.587,7,9,1.0
18952,18952,2019-07-17 10:00:00,28124.0,23.927,848.104,0.726,7,10,1.0
18953,18953,2019-07-17 10:15:00,28124.0,23.927,848.104,0.726,7,10,1.0
18954,18954,2019-07-17 10:30:00,28124.0,23.927,848.104,0.726,7,10,1.0
18955,18955,2019-07-17 10:45:00,28124.0,23.927,848.104,0.726,7,10,1.0
18956,18956,2019-07-17 11:00:00,28032.0,24.843,847.845,0.633,7,11,1.0
18957,18957,2019-07-17 11:15:00,28032.0,24.843,847.845,0.633,7,11,1.0
18958,18958,2019-07-17 11:30:00,28032.0,24.843,847.845,0.633,7,11,1.0
18959,18959,2019-07-17 11:45:00,28032.0,24.843,847.845,0.633,7,11,1.0
18960,18960,2019-07-17 12:00:00,26712.0,25.495,811.976,0.395,7,12,1.0
18961,18961,2019-07-17 12:15:00,26712.0,25.495,811.976,0.395,7,12,1.0
18962,18962,2019-07-17 12:30:00,26712.0,25.495,811.976,0.395,7,12,1.0
18963,18963,2019-07-17 12:45:00,26712.0,25.495,811.976,0.395,7,12,1.0
18964,18964,2019-07-17 13:00:00,23856.0,25.817,732.793,0.174,7,13,1.0
18965,18965,2019-07-17 13:15:00,23856.0,25.817,732.793,0.174,7,13,1.0
18966,18966,2019-07-17 13:30:00,23856.0,25.817,732.793,0.174,7,13,1.0
18967,18967,2019-07-17 13:45:00,23856.0,25.817,732.793,0.174,7,13,1.0
18968,18968,2019-07-17 14:00:00,19592.0,25.787,619.785,0.029,7,14,1.0
18969,18969,2019-07-17 14:15:00,19592.0,25.787,619.785,0.029,7,14,1.0
18970,18970,2019-07-17 14:30:00,19592.0,25.787,619.785,0.029,7,14,1.0
