interval,Power (W)
2020-01-01T00:00,797.2382
2020-01-01T00:15,797.2382
2020-01-01T00:30,797.2382
2020-01-01T00:45,797.2382
2020-01-01T01:00,797.2382
2020-01-01T01:15,797.2382
2020-01-01T01:30,797.2382
2020-01-01T01:45,797.2382
2020-01-01T02:00,797.2382
2020-01-01T02:15,797.2382
2020-01-01T02:30,797.2382
2020-01-01T02:45,797.2382
2020-01-01T03:00,797.2382
2020-01-01T03:15,797.2382
2020-01-01T03:30,797.2382
2020-01-01T03:45,797.2382
2020-01-01T04:00,797.2382
2020-01-01T04:15,797.2382
2020-01-01T04:30,797.2382
2020-01-01T04:45,797.2382
2020-01-01T05:00,797.2382
2020-01-01T05:15,797.2382
2020-01-01T05:30,797.2382
2020-01-01T05:45,797.2382
2020-01-01T06:00,797.2382
2020-01-01T06:15,797.2382
2020-01-01T06:30,797.2382
2020-01-01T06:45,797.2382
2020-01-01T07:00,797.2382
2020-01-01T07:15,797.2382
2020-01-01T07:30,797.2382
2020-01-01T07:45,797.2382
